Name,1171_M_O_V-W4_CP04543,1166_M_O_V-W4_CP04543,1170_M_O_V-W4_CP04543,1167_M_O_V-W4_CP04543,1169_M_O_V-W4_CP04543,1172_M_O_V-W4_CP04543,1174_M_O_V-W4_CP04543,1168_M_O_V-W4_CP04543,1173_M_O_V-W4_CP04543,1165_MSV-W4_CP04543,1158_MSV-W4_CP04543,1157_MSV-W4_CP04543,1162_MSV-W4_CP04543,1164_MSV-W4_CP04543,1161_MSV-W4_CP04543,1156_MSV-W4_CP04543,1159_MSV-W4_CP04543,1163_MSV-W4_CP04543,1160_MSV-W4_B_CP04543,1176_M_ORX_E-W4_CP04543,1182_M_ORX_E-W4_CP04543,1177_M_ORX_E-W4_CP04543,1185_M_ORX_E-W4_CP04543,1178_M_ORX_E-W4_CP04543,1184_M_ORX_E-W4_CP04543,1179_M_ORX_E-W4_CP04543,1183_M_ORX_E-W4_CP04543,1180_M_ORX_E-W4_CP04543,1181_M_ORX_E-W4_CP04543
"2.7.11.32:[Pyruvate, phosphate dikinase] kinase",0,0,0.00110562,0,0.00070753,0.000616069,0,0,0,0,0,0.00106437,0,0,0,0,0,0,0,0,0,0.000392599,0,0.000371434,0,0.000931429,0.000414894,0.000334853,0.000295708
"2.7.4.27:([Pyruvate, phosphate dikinase] phosphate) phosphotransferase",0,0,0.00110562,0,0.00070753,0.000616069,0,0,0,0,0,0.00106437,0,0,0,0,0,0,0,0,0,0.000392599,0,0.000371434,0,0.000931429,0.000414894,0.000334853,0.000295708
3.1.3.23:Sugar-phosphatase,0,0,0.00181579,0.000473419,0.000870872,0.000231896,0.000392502,0,0,0,0.0016212,0,0,0,0,0,0,0.000935103,0,0.00140827,0.00195395,0.000300426,0.00132694,0.000799026,0.000828077,0,0.000983564,0.000802642,0.000634622
"3.1.3.7:3'(2'),5'-bisphosphate nucleotidase",0,0,0.00168014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.3.12:Transferred entry 7.2.2.6,0,0,0.00229545,0.000852504,0.000880431,0.000862867,0.000825505,0,0.0011856,0.0024129,0,0,0.000965323,0,0,0,0,0,0,0.000647074,0.001112,0.00136309,0.000390946,0.00112249,0.0013481,0.00120472,0.000882443,0.000694187,0.0011422
4.2.1.113:o-succinylbenzoate synthase,0,0,0.00222003,0.000314918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000807522,0,0.000243718,0.000272898,0.000656054,0.000566008,0,0.000272123,0.000221043,0
4.2.3.1:Threonine synthase,0,0,0.00213411,0,0.00121443,0,0,0,0,0,0.00275573,0,0,0,0,0.00212108,0,0.00218655,0,0.000337633,0.000706751,0,0.000419033,0,0.000340324,0,0,0.000277817,0
5.3.1.16:isomerase,0,0,0.00154789,0.00146018,0,0.00184397,0.0012723,0,0.00145702,0.000778381,0,0,0,0,0,0.00286178,0,0.0022263,0,0.0016338,0,0.00155225,0.00170266,0.00110941,0.00125535,0.00117322,0.00180931,0.001534,0.00126271
5.3.1.17:5-dehydro-4-deoxy-D-glucuronate isomerase,0,0,0.00230386,0,0.001685,0.000723159,0.000660894,0.00500742,0.000852541,0,0.00240985,0.00361035,0.00156684,0.00129641,0.00317719,0.00081175,0,0.00142465,0.003129679,0.00125416,0.00135367,0.000588034,0.000691616,0,0,0.000913656,0.000439959,0.000136499,0
5.4.99.62:D-ribose pyranase,0,0,0.00197219,0.000999019,0.000530363,0.00164782,0.000555579,0,0.00151152,0,0.00301073,0.00331024,0.000968082,0.00115127,0,0,0.003837121,0.00350774,0,0,0.000993657,0,0.000248246,0.000243251,0.000495646,0.000531739,0.000546553,0.000446924,0.00113112
6.3.3.3:Dethiobiotin synthase,0,0,0.00473367,0,0,0,0,0,0,0,0,0,0,0,0.0027653,0.00176695,0,0.00086728,0,0,0,0.000123558,0,0,0,0,0,0,0
1.1.1.131:Mannuronate reductase,0,0,0,0.000469403,0,0.000458384,0.00242363,0,0.00116961,0,0.0014455,0,0.00111889,0.00140805,0,0.00161625,0,0,0.002927959,0.000516682,0,0.000379449,0.00147332,0.000825863,0,0.00132694,0.00024741,0.000115161,0
1.1.1.193:5-amino-6-(5-phosphoribosylamino)uracil reductase,0,0,0,0.000770868,0.000892052,0.000994462,0.00122865,0,0.00144118,0.00256208,0,0,0.00197117,0,0,0,0,0,0,0.000704025,0,0.000919418,0.000961356,0.0010131,0.00244365,0.000416384,0.00102618,0.00149512,0.00223718
"1.1.1.202:1,3-propanediol dehydrogenase",0,0,0,0.000595891,0.000629456,0.000390422,0.00115544,0,0.00158841,0,0,0,0.0010535,0,0,0,0,0,0,0,0.000794227,0.000230753,0.00069988,0.000323333,0.000486969,0,0.000234224,0.00061349,0
1.1.1.28:D-lactate dehydrogenase,0,0,0,0.000553642,0.00104962,0.00102637,0,0,0,0.00138697,0,0,0,0,0.0011159,0,0,0.00114436,0,0.0010716,0.00174971,0.0011118,0.000536138,0.00153111,0.00076693,0.000889648,0.00125126,0.00106831,0.000395109
1.1.1.35:3-hydroxyacyl-CoA dehydrogenase,0,0,0,0.000473014,0,0.000478784,0,0.00179996,0,0,0.000915974,0,0,0,0,0,0,0,0,0.000797168,0,0.000147156,0,0.000302179,0.000472639,0,0.000749494,0.000502011,0
1.1.1.88:Hydroxymethylglutaryl-CoA reductase,0,0,0,0.000860294,0,0.00149418,0,0,0,0,0.00112133,0.00121995,0,0,0,0,0,0.00180058,0,0.00130465,0,0.00080307,0.000610334,0.00113725,0.000482594,0,0.000672079,0.000915455,0.00052659
1.17.99.6:Epoxyqueuosine reductase,0,0,0,0.000207995,0.00118613,0.000396031,0.000524073,0,0.000862205,0.00105471,0.000851537,0.00300534,0.00157614,0.0020742,0.00127825,0.00247049,0.004849881,0.00249578,0.002709339,0,0,0,0.000537025,0,0,0,0,0,0.000367938
1.2.1.16:Succinate-semialdehyde dehydrogenase (NAD(P)(+)),0,0,0,0.000488039,0,0,0.000654648,0,0,0,0.000918575,0,0,0,0,0,0,0,0,0.000441854,0,0.000129743,0.000325264,0,0,0,0,0.000268739,0.000412838
1.2.1.24:Succinate-semialdehyde dehydrogenase (NAD(+)),0,0,0,0.000488039,0,0,0.000654648,0,0,0,0.000918575,0,0,0,0,0,0,0,0,0.000441854,0,0.000129743,0.000325264,0,0,0,0,0.000268739,0.000412838
1.2.3.3:Pyruvate oxidase,0,0,0,0.000141254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333127,0,0.000289245,0,0.000324412,0,0.00041272,0.000246819,0.000343073,0.000495139
1.3.1.12:Prephenate dehydrogenase,0,0,0,0.000644977,0.00130456,0.00114389,0.00113531,0,0.00145948,0,0,0,0,0,0,0,0,0,0,0.000918545,0.00136461,0.0011001,0.00116656,0.0011897,0.00214851,0.000940385,0.00105449,0.00107325,0.0012891
1.3.5.2:Dihydroorotate dehydrogenase (quinone),0,0,0,0.000316394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000507009,0.00105135,0.00109293,0.000391503,0.000953816,0.00103303,0.000444859,0.000721418,0.000705721,0
"1.5.1.7:Saccharopine dehydrogenase (NAD(+), L-lysine-forming)",0,0,0,0.000121536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6.99.5:Transferred entry 1.6.5.11,0,0,0,0.000265051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002209309,0,0.000702467,0,0,0,0,0,0,0,0
1.8.1.7:Glutathione-disulfide reductase,0,0,0,0.000425157,0,0.000309536,0.000675052,0,0,0,0,0,0,0,0,0,0,0,0,0.0012419,0,0.000767913,0,0.000261063,0.000442944,0.000476121,0.000656314,0.000724135,0.000971698
1.8.4.14:L-methionine (R)-S-oxide reductase,0,0,0,0.000233639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001824309,0,0,0,0,0,0,0,0,0,0
2.1.1.176:16S rRNA (cytosine(967)-C(5))-methyltransferase,0,0,0,0.00107029,0.000740507,0.000874199,0.00129697,0,0.000598247,0.00128323,0.0020006,0,0,0,0,0,0,0.00118185,0,0.00122306,0,0.00133402,0.00106161,0.000642607,0.00206362,0.000493502,0.000660925,0.00126222,0.00169758
2.1.1.79:Cyclopropane-fatty-acyl-phospholipid synthase,0,0,0,0.000369573,0,0,0,0,0,0,0.000758031,0,0,0,0,0,0,0,0,0.000414901,0.000862676,0.000304139,0,0.000590221,0.000282133,0.0003546,0.000293515,0.00038519,0
2.1.3.15:Acetyl-CoA carboxytransferase,0,0,0,0.000366385,0.00146252,0.000281027,0,0,0,0,0.00093537,0.00452962,0,0.00176366,0,0,0,0.001018,0.003349689,0,0,0,0,0,0,0.000596259,0.000233829,0.000112141,0
2.3.1.128:Transferred entry 2.3.1.267,0,0,0,0.00033004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110986,0,0,0,0,0,0,0
2.3.1.157:Glucosamine-1-phosphate N-acetyltransferase,0,0,0,0.000675371,0.00117691,0.00184656,0,0,0,0,0.00182847,0.00124118,0.000582919,0,0,0,0,0.000604024,0,0.00230257,0.00253532,0.00150257,0.001806,0.00157785,0.00208949,0.000914279,0.00211298,0.00229331,0.000349785
2.3.1.16:Acetyl-CoA C-acyltransferase,0,0,0,0.000394994,0,0.000302944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444578,0,0,0,0.000297369,0,0,0.000374905,0.000216253,0
2.3.1.189:Mycothiol synthase,0,0,0,8.87E-05,0.000235251,0,0,0,0,0,0,0,0.000846617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4.1.129:Peptidoglycan glycosyltransferase,0,0,0,0.00094244,0,0.00137746,0.00163206,0.00145604,0.00254034,0,0.000974575,0.00101476,0.00198146,0,0,0,0,0,0,0.00295941,0.000967203,0.000600918,0.00147275,0.000321234,0.000264236,0,0.000433025,0.00087884,0
2.4.1.187:mannosaminyltransferase,0,0,0,0.000432839,0,0.000330645,0,0,0,0,0.00154978,0.00217372,0,0,0,0,0,0.00260727,0,0,0,0.000392557,0,0.000672864,0,0.000529361,0.000752933,0.000968528,0.000685079
2.4.1.7:Sucrose phosphorylase,0,0,0,0.000635222,0,0.000972252,0.000409728,0,0,0,0,0,0,0,0,0,0,0,0,0.00087108,0.000576187,0.000454959,0.000458492,0.000601998,0,0,0.000368961,0.000531809,0.00049902
2.5.1.3:Thiamine phosphate synthase,0,0,0,0.000434188,0,0.000498116,0.00212503,0,0.00165437,0.00201546,0,0,0.000915773,0,0.00345282,0,0,0.00182536,0,0.00120166,0,0.000603193,0.000667203,0.000307099,0.000226683,0.000488689,0.000743941,0.000716984,0
2.7.1.15:Ribokinase,0,0,0,0.00206112,0.000407828,0.000308614,0,0,0.00219361,0,0.00201841,0,0.00233629,0,0,0.000906457,0.004670681,0.00332339,0.002221559,0.000893069,0.00124619,0.00191336,0.00127404,0.00131679,0.002462629,0.00102319,0.00240438,0.0031603,0.00239918
2.7.1.31:Glycerate 3-kinase,0,0,0,0.000631023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000947471,5.22E-05,0,0,0,0,0.000248202,0.000282053,0
2.7.1.50:Hydroxyethylthiazole kinase,0,0,0,0.00105615,0,0.000417544,0.000690392,0,0,0.00137843,0,0.00236963,0.000712568,0,0,0,0,0.00121294,0,0.000907292,0.0023573,0.000902005,0,0,0,0,0.000579021,0.00111007,0.000553092
2.7.4.2:Phosphomevalonate kinase,0,0,0,0.000460629,0,0.000529445,0,0,0.000688633,0,0,0,0,0,0,0,0,0,0,0,0.000644736,0,0.000359496,0.000272511,0,0.000341046,0.000179986,0.000356302,0
2.7.6.3:2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,0,0,0,0.000425784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476431,0,0,0.000404766,0,0,0,0,0.000192164,0
2.7.6.5:GTP diphosphokinase,0,0,0,0.000362834,0,0.00172847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738345,0.000688688,0.000574245,0.000739447,0.000374975,0.000572163,0,0.000306967,0.00103717,0.000405787
2.7.7.48:NO_NAME,0,0,0,0.000831699,0.00105922,0.000896647,0.000807227,0,0.00207248,0,0,0,0.00100009,0,0,0,0,0,0,0.000292162,0,0.000591172,0.000631313,0.000747504,0.00107124,0.000895054,0.000743126,0.000743333,0
2.7.7.87:L-threonylcarbamoyladenylate synthase,0,0,0,0.000655674,0,0.000407468,0,0,0.000434548,0.00232652,0.00155805,0.00185895,0,0,0.00174862,0,0.004509141,0.00196678,0,0.00165765,0.00205597,0.000749405,0.00097753,0.00060531,0.000952488,0.00135707,0.000865102,0.00176594,0
2.7.7.9:UTP--glucose-1-phosphate uridylyltransferase,0,0,0,0.0010363,0.00053184,0.000856703,0.00137498,0,0.000674902,0.000423487,0.00247441,0,0,0,0,0,0,0,0,0.00199873,0.00107306,0.00111209,0.00110958,0.00112991,0.00106333,0.00163111,0.00136311,0.00174308,0.00117703
2.8.3.10:Citrate CoA-transferase,0,0,0,0.000375838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306913,0.00103659,0.000185787,0,0.000538532,0.000469518,0.000927225,0.000281829,0.000634885,0.000751824
3.1.1.31:6-phosphogluconolactonase,0,0,0,0.000507071,0,0.000932848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150103,0.000263754,0.000299386,0,0.000312798,0.000306825,0.000453593,0
3.1.3.25:Inositol-phosphate phosphatase,0,0,0,0.000539244,0,0.000620985,0,0,0,0.000744174,0,0,0.000956684,0,0,0,0,0,0,0,0.000946397,0.000333736,0.000281235,0,0,0,0,0,0
3.1.3.27:Phosphatidylglycerophosphatase,0,0,0,0.000439585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000363587,0.00151084,0,0.000281958,0.000707777,0.000370658,0,0,0.000364121,0
3.1.5.1:dGTPase,0,0,0,0.000415597,0.000419759,0.00134182,0.00138995,0,0,0,0.000928084,0,0.000727483,0,0,0,0,0.002407,0,0.00139682,0,0.000745141,0.00109973,0.00095794,0.000389014,0.000558734,0.000830477,0.000809294,0.00035617
3.2.1.135:Neopullulanase,0,0,0,0.000563222,0,0.000646875,0,0,0,0,0.00200578,0,0,0,0,0,0,0.000986476,0,0.000432531,0,0.000834799,0,0.00110305,0.000373584,0.000730764,0.000538453,0.000437053,0.00051222
"3.2.1.93:Alpha,alpha-phosphotrehalase",0,0,0,0.000293703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024814,0,0,0,0.00044353,0.000217256,0,0,0,0.000137927,0.000192095,0
3.5.1.1:Asparaginase,0,0,0,0.00121063,0,0.000219391,0,0,0.000658171,0,0,0,0,0,0,0,0,0,0,0.000979557,0.00123885,0.00125755,0.00127399,0.000760696,0.000664802,0.000576245,0.0010823,0.00101943,0.00106546
3.5.1.10:Formyltetrahydrofolate deformylase,0,0,0,0.000487661,0,0.000626698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476282,0,0,0,0,0,0
3.5.1.18:Succinyl-diaminopimelate desuccinylase,0,0,0,0.000362863,0.000419776,0.000312206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303411,0,0,0.000138313,0.000118926,0
3.5.1.47:N-acetyldiaminopimelate deacetylase,0,0,0,0.00081509,0,0,0,0,0,0,0,0.00147755,0,0,0,0,0.00181366,0,0,0.000406187,0,0.000268038,0.000624728,0.000955575,0,0,0.000498132,0.000384374,0
3.5.4.1:Cytosine deaminase,0,0,0,0.000417475,0.00061905,0.000575988,0,0,0,0,0.000771223,0,0,0,0,0,0,0,0,0.000609891,0.000585718,0.000309687,0.000542534,0.000212042,0,0,0,0,0
3.5.4.26:Diaminohydroxyphosphoribosylaminopyrimidine deaminase,0,0,0,0.000770868,0.000892052,0.000994462,0.00122865,0,0.00144118,0.00256208,0,0,0.00197117,0,0,0,0,0,0,0.000704025,0,0.000919418,0.000961356,0.0010131,0.00244365,0.000416384,0.00102618,0.00149512,0.00223718
3.5.99.2:Aminopyrimidine aminohydrolase,0,0,0,0.000287472,0,0,0,0.00245213,0,0,0.0009738,0,0,0,0.00120015,0.000773456,0,0,0,0.000403969,0,0.0017062,0.000560188,0.00128072,0.000739706,0.000799979,0.00079056,0.00109281,0
3.6.3.20:Transferred entry 7.6.2.10,0,0,0,0.000167458,0.000864189,0,0.00268649,0,0,0,0.000627866,0,0.00123111,0,0,0,0,0,0,0.000279251,0,0.000555411,0,0.000516869,0,0.000229403,0.000594843,0.000301284,0.000276047
3.6.3.6:Transferred entry 7.1.2.1,0,0,0,0.000262115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186303,0,0.000253774,0,0,0.000272217,0.000189398,0
4.1.1.33:Diphosphomevalonate decarboxylase,0,0,0,0.000322069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000608781,0,0,0.000560229,0.000319879,0,0.0004679,0.000415412,0.0001927,0
4.1.2.25:Dihydroneopterin aldolase,0,0,0,0.000482998,0,0.000526986,0,0,0,0,0,0.00104322,0.00104401,0.00102372,0.00158916,0,0,0.00172973,0.003443759,0.000542624,0,0,0.000271915,0,0,0.000643699,0.000293812,0.000427548,0
4.1.2.9:Phosphoketolase,0,0,0,0.000730948,0,0,0,0,0,0,0.000849842,0,0,0,0,0,0,0,0.002867479,0,0.00095791,0.000645983,0.000274784,0,0,0.000391374,0.000689988,0.000655422,0
"4.1.3.36:1,4-dihydroxy-2-naphthoyl-CoA synthase",0,0,0,0.000367714,0.000508252,0.000367939,0.0012426,0.0015506,0,0.00094346,0.00118309,0,0,0,0,0,0.00146999,0.00266709,0,0.000471896,0,0.000156356,0,0.000465667,0,0,0.000349325,0.000218332,0
4.1.3.6:Citrate (pro-3S)-lyase,0,0,0,0.000375838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306913,0.00103659,0.000185787,0,0.000538532,0.000469518,0.000927225,0.000281829,0.000634885,0.000751824
4.2.1.75:Uroporphyrinogen-III synthase,0,0,0,0.00054606,0.00126502,0.00160732,0,0,0.00195415,0.000820626,0,0,0.00112682,0,0,0,0,0,0,0.000955833,0.00151648,0.00138278,0.0010052,0.00054868,0.00195531,0.000505567,0.000865166,0.000838562,0.00187899
4.3.3.6:Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing),0,0,0,0.000165481,0,0,0,0,0,0,0,0,0,0.000914713,0,0,0.00194135,0,0,0,0,0.00140135,0,0.000720938,0,0.000383957,0.000477528,0.000427648,0
5.1.1.13:Aspartate racemase,0,0,0,0.00120178,0,0.00107707,0.000807465,0.00193592,0,0,0,0,0,0,0,0,0,0,0,0.00113122,0.00247601,0.000642423,0.000397972,0.000188353,0.000215341,0.000805663,0.000488355,0.000945999,0.000611982
5.1.3.21:Maltose epimerase,0,0,0,0.000703226,0,0.000346707,0,0,0.00100134,0,0,0,0,0,0,0,0,0,0,0.000564661,0,0,0.000391849,0,0,0.000495992,0,0.000202029,0
5.5.1.4:Inositol-3-phosphate synthase,0,0,0,0.000495548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165527,0,0.000458321,0,0,0,0,0.000319196,0,0
6.2.1.5:Succinate--CoA ligase (ADP-forming),0,0,0,0.000287609,0,0,0.000779796,0,0,0,0,0,0.000724243,0,0,0,0,0,0,0.00051524,0.000807376,0.00188338,0.000447359,0.000764897,0,0.000586686,0.00227151,0.00122367,0.000808293
"6.3.2.13:UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",0,0,0,0.00031686,0,0.000403311,0.000684566,0.00136631,0,0.000774432,0,0,0.00144638,0.00147958,0,0,0,0,0,0.000907905,0.00082071,0,0.000610782,0,0,0,0.000194537,0,0
6.3.2.3:Glutathione synthase,0,0,0,0.000273774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3.4.18:5-(carboxyamino)imidazole ribonucleotide synthase,0,0,0,0.000404848,0.000423179,0.000515935,0,0,0,0,0.00112518,0,0,0,0,0,0,0,0,0.000497431,0.00167059,0.00125558,0,0.000831666,0.00040797,0.000494169,0.00078674,0.000937687,0.000348916
6.3.4.19:tRNA(Ile)-lysidine synthetase,0,0,0,0.000232534,0,0.000274018,0.000904737,0,0,0,0.000771132,0,0,0.00146654,0.00211323,0,0,0,0,0.000468878,0.00221183,0.0013207,0.00105791,0.00133314,0.00139451,0.00104827,0.00117239,0.00088362,0.00087683
6.4.1.3:Propionyl-CoA carboxylase,0,0,0,0.00022073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1.1.21:Aldose reductase,0,0,0,0,0.000275275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.21.4.1:D-proline reductase,0,0,0,0,0.000677895,0,0,0,0,0.000659365,0,0.00202944,0,0.000793146,0.00116316,0.0027756,0.002493171,0,0,0,0,0,0.000211632,0,0.000282757,0,0,0,0
2.3.1.274:Phosphate acyltransferase,0,0,0,0,0.000483175,0.000477963,0.000588185,0,0,0.00106119,0,0,0.00287032,0,0,0,0,0.000561962,0,0.000808944,0,0,0,0.000264507,0,0,0.000396192,0,0
2.3.1.47:8-amino-7-oxononanoate synthase,0,0,0,0,0.000433854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015906,0,0.000129108,0,0,0,0,0,0,0
2.3.3.1:Citrate (Si)-synthase,0,0,0,0,0.00101779,0,0,0.00200408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4.1.83:Dolichyl-phosphate beta-D-mannosyltransferase,0,0,0,0,0.000399481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186984,0,0,0,0,0,0
2.6.1.85:Aminodeoxychorismate synthase,0,0,0,0,0.000573295,0,0,0,0,0.000716275,0,0,0,0,0,0,0,0,0,0,0,0.000153418,0,0.000307546,0,0,0,0.00012194,0
2.7.1.16:Ribulokinase,0,0,0,0,0.0015032,0.000302636,0.000848348,0,0.000546298,0,0,0,0,0,0,0,0,0,0,0.000960096,0.000717765,0.00015601,0.000496658,0.000508905,0,0.000325576,0.000353699,0.000660904,0
2.7.1.17:Xylulokinase,0,0,0,0,0.000644109,0,0.00135045,0.00189513,0,0.00102425,0,0,0,0.00282831,0,0.00237147,0.00142632,0,0.003270919,0,0,0,0.000271432,0.000239982,0,0.000300733,0.00051118,9.22E-05,0
2.7.7.38:3-deoxy-manno-octulosonate cytidylyltransferase,0,0,0,0,0.000902053,0.000319746,0,0.0017541,0,0,0,0.000705026,0,0,0,0,0,0,0,0.00039895,0,0,0,0,0,0,0.000156033,0.000158407,0
2.7.7.4:Sulfate adenylyltransferase,0,0,0,0,0.000443868,0,0,0,0.000811184,0.00166695,0,0,0.0016697,0,0,0.00166848,0.00159815,0,0,0,0,0.000162014,0,0,0,0,0.00014935,0.000156435,0
3.1.3.16:Protein-serine/threonine phosphatase,0,0,0,0,0.000914003,0,0.000411712,0,0.00126214,0,0,0,0,0,0,0,0,0,0,0.000316658,0.00132042,0.000314119,0,0.000478021,0,0.000349263,0.000427236,0.000443184,0
3.4.19.11:Gamma-D-glutamyl-meso-diaminopimelate peptidase,0,0,0,0,0.000532779,0.000165399,0,0.00110435,0,0,0,0.000522117,0,0.000986808,0.00296537,0.000268667,0.000471756,0,0.002086489,0,0,0.000103667,0,0,0,0.000246481,0,0,0
3.5.4.28:S-adenosylhomocysteine deaminase,0,0,0,0,0.0008004,0,0.000838457,0,0,0,0,0.00237514,0,0,0.00300411,0,0,0,0,0,0,0,0,0,0,0.000292786,0,0.000106308,0
3.5.4.31:S-methyl-5'-thioadenosine deaminase,0,0,0,0,0.0008004,0,0.000838457,0,0,0,0,0.00237514,0,0,0.00300411,0,0,0,0,0,0,0,0,0,0,0.000292786,0,0.000106308,0
4.2.1.17:Enoyl-CoA hydratase,0,0,0,0,0.000555419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149279,0
5.4.99.9:UDP-galactopyranose mutase,0,0,0,0,0.000925461,0,0,0,0,0.000609255,0,0,0,0.00103041,0,0.000917583,0,0,0,0,0,0,0,0,0,0.000391609,0,0,0
7.2.4.2:Oxaloacetate decarboxylase (Na(+) extruding),0,0,0,0,0.000816758,0,0.00109721,0,0,0,0,0,0,0,0,0.00136823,0,0,0.002644909,0,0,0,0,0,0,0,0,0,0
1.1.1.17:Mannitol-1-phosphate 5-dehydrogenase,0,0,0,0,0,0.00058732,0,0,0,0,0.00154861,0.000902715,0,0,0,0,0.002467701,0.00188021,0,0.000764655,0,0.000360501,0,0,0,0,0.00031296,0.000791283,0
"1.1.1.274:2,5-didehydrogluconate reductase (2-dehydro-D-gluconate-forming)",0,0,0,0,0,0.000419165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000683049,0,0,0.000316353,0.000308473,0,0.00037487,0,0.000163176,0
1.14.13.81:Magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase,0,0,0,0,0,0.000495607,0,0,0,0,9.48E-05,0,0,0,0,0,0,0,0.000572172,0,0.000251917,0,0,0,0,0,0,0,0.000339135
1.2.1.84:Alcohol-forming fatty acyl-CoA reductase,0,0,0,0,0,0.000314888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3.98.1:Dihydroorotate oxidase (fumarate),0,0,0,0,0,0.000519838,0.000548495,0,0,0,0,0,0,0,0,0,0,0,0,0.00178188,0,0,0.000638743,0.0016297,0,0.000560821,0.000531918,0.000631957,0
2.4.2.52:Triphosphoribosyl-dephospho-CoA synthase,0,0,0,0,0,0.000322476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000278931,0,0.000123976,0,0.000239435,0,0,0.000596229,0.000479412,0
2.5.1.145:Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,0,0,0,0,0,0.000520042,0,0,0,0,0.00117251,0,0.000521654,0,0,0,0,0,0,0.000737456,0,0,0.000332098,0.000133565,0,0,0.000202857,0.000364376,0
2.5.1.30:Heptaprenyl diphosphate synthase,0,0,0,0,0,0.00157651,0,0,0,0,0,0,0,0,0,0,0,0.000706202,0,0.000598451,0,0.00039155,0,0,0.000453319,0.000488872,0.000218079,0.000825159,0.00143429
"2.7.9.2:Pyruvate, water dikinase",0,0,0,0,0,0.000318238,0.000626011,0,0,0,0,0,0,0,0,0,0,0,0,0.000549273,0,0.000317053,0,0,0,0,0.000265858,0.0003367,0
3.1.1.1:Carboxylesterase,0,0,0,0,0,0.000235624,0,0,0,0,0.00147028,0,0,0,0,0,0,0,0,0,0,0.000302692,0.000592621,0,0.00023432,0,0.000299481,0.000273749,0
3.1.1.85:Pimeloyl-[acyl-carrier protein] methyl ester esterase,0,0,0,0,0,0.000290884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1.4.1:Phosphodiesterase I,0,0,0,0,0,0.000150236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287589,0,0,0,0,0.000205255,0,0,0,0
"3.2.1.78:Mannan endo-1,4-beta-mannosidase",0,0,0,0,0,0.000229411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1.9:Nucleotide diphosphatase,0,0,0,0,0,0.000150236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287589,0,0,0,0,0.000205255,0,0,0,0
4.1.3.3:N-acetylneuraminate lyase,0,0,0,0,0,0.00152466,0,0,0,0,0.0025935,0.004016889,0,0,0.00152501,0,0.002474711,0.000838086,0,0.000656501,0,0,0.000886911,0,0,0,0.000297968,0.000430311,0
